SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,OCCUPATION_TYPE
340176,1,Cash loans,F,180000.0,382500.0,13869.0,Commercial associate,Secondary / secondary special,38,Managers
340186,1,Cash loans,M,225000.0,450000.0,22860.0,Working,Incomplete higher,34,Sales staff
340209,1,Cash loans,M,180000.0,490536.0,27522.0,Working,Secondary / secondary special,52,Core staff
340252,1,Cash loans,F,270000.0,402214.5,29398.5,Working,Secondary / secondary special,40,Laborers
340254,1,Revolving loans,F,90000.0,180000.0,9000.0,Working,Incomplete higher,22,High skill tech staff
340271,1,Cash loans,F,67500.0,343800.0,16155.0,Working,Secondary / secondary special,35,Sales staff
340289,1,Cash loans,M,202500.0,450000.0,30442.5,Working,Secondary / secondary special,29,Drivers
340299,1,Cash loans,M,112500.0,1113840.0,29997.0,Working,Secondary / secondary special,38,Managers
340310,1,Cash loans,F,135000.0,298512.0,23584.5,Commercial associate,Secondary / secondary special,27,Sales staff
340368,1,Cash loans,M,99000.0,450000.0,30442.5,Working,Secondary / secondary special,31,Drivers
340381,1,Cash loans,F,135000.0,440784.0,32202.0,Working,Secondary / secondary special,27,Laborers
340397,1,Revolving loans,F,90000.0,247500.0,12375.0,Working,Secondary / secondary special,24,Managers
340401,1,Cash loans,M,90000.0,1390500.0,39042.0,Working,Higher education,55,Sales staff
340443,1,Cash loans,F,180000.0,1236816.0,36162.0,Commercial associate,Secondary / secondary special,27,Laborers
340447,1,Cash loans,M,135000.0,343377.0,22486.5,Commercial associate,Secondary / secondary special,58,Laborers
340482,1,Cash loans,F,39600.0,301500.0,16483.5,Working,Secondary / secondary special,54,Cooking staff
340512,1,Cash loans,F,225000.0,1812456.0,69165.0,Commercial associate,Secondary / secondary special,24,Private service staff
340549,1,Cash loans,M,202500.0,640080.0,31261.5,Commercial associate,Secondary / secondary special,59,Low-skill Laborers
340565,1,Cash loans,F,157500.0,360000.0,14085.0,Working,Secondary / secondary special,25,Laborers
340618,1,Cash loans,F,157500.0,349258.5,17959.5,Commercial associate,Higher education,51,Accountants
340620,1,Cash loans,M,157500.0,675000.0,21775.5,Working,Secondary / secondary special,52,Laborers
340659,1,Cash loans,M,202500.0,824823.0,24241.5,Working,Secondary / secondary special,56,Drivers
340664,1,Cash loans,M,180000.0,1468719.0,43074.0,Working,Higher education,36,Core staff
340684,1,Cash loans,M,225000.0,1350000.0,37255.5,Working,Secondary / secondary special,47,Drivers
340777,1,Cash loans,M,202500.0,728460.0,43506.0,Working,Higher education,33,Laborers
340789,1,Cash loans,M,202500.0,808650.0,23773.5,Working,Secondary / secondary special,57,Laborers
340792,1,Cash loans,M,90000.0,225000.0,20637.0,Working,Secondary / secondary special,37,Laborers
340848,1,Cash loans,F,112500.0,616756.5,33588.0,Commercial associate,Secondary / secondary special,43,Sales staff
340856,1,Cash loans,M,157500.0,227493.0,20862.0,Working,Secondary / secondary special,34,Laborers
340868,1,Revolving loans,F,99000.0,202500.0,10125.0,Working,Secondary / secondary special,53,Security staff
340869,1,Cash loans,F,180000.0,389844.0,20034.0,Working,Secondary / secondary special,50,Sales staff
340873,1,Cash loans,F,135000.0,381528.0,18553.5,Working,Secondary / secondary special,43,Laborers
340889,1,Revolving loans,F,81000.0,135000.0,6750.0,Commercial associate,Secondary / secondary special,21,Sales staff
340898,1,Cash loans,F,180000.0,427500.0,33903.0,Working,Higher education,23,Laborers
340903,1,Cash loans,F,315000.0,916470.0,24304.5,State servant,Higher education,44,Core staff
340928,1,Cash loans,F,67500.0,299250.0,8356.5,Commercial associate,Secondary / secondary special,52,Core staff
340931,1,Cash loans,M,90000.0,463284.0,22662.0,Working,Secondary / secondary special,23,Laborers
340939,1,Cash loans,F,157500.0,1123443.0,32976.0,Working,Incomplete higher,40,High skill tech staff
340958,1,Cash loans,F,202500.0,906615.0,30091.5,State servant,Secondary / secondary special,31,Medicine staff
340976,1,Cash loans,M,67500.0,127350.0,13842.0,Working,Secondary / secondary special,29,Low-skill Laborers
341021,1,Cash loans,M,247500.0,808650.0,26217.0,Working,Secondary / secondary special,36,Laborers
341039,1,Cash loans,F,157500.0,712858.5,34425.0,State servant,Secondary / secondary special,38,Medicine staff
341062,1,Cash loans,F,112500.0,405000.0,32125.5,Working,Secondary / secondary special,29,Cooking staff
341082,1,Cash loans,M,207000.0,297130.5,23953.5,Working,Secondary / secondary special,32,Laborers
341088,1,Cash loans,M,135000.0,258709.5,17419.5,Commercial associate,Secondary / secondary special,44,Drivers
341118,1,Cash loans,M,76500.0,315000.0,19165.5,Working,Secondary / secondary special,27,Drivers
341141,1,Cash loans,F,112500.0,696528.0,44644.5,Working,Secondary / secondary special,29,Laborers
341149,1,Cash loans,F,157500.0,269550.0,13891.5,Working,Secondary / secondary special,46,Cooking staff
341151,1,Cash loans,M,135000.0,918000.0,26838.0,Working,Secondary / secondary special,43,Laborers
341153,1,Cash loans,F,90000.0,1006920.0,42790.5,Working,Secondary / secondary special,44,Sales staff
341173,1,Cash loans,F,99000.0,760225.5,30280.5,Working,Secondary / secondary special,28,Laborers
341177,1,Cash loans,F,99000.0,354276.0,28120.5,Working,Secondary / secondary special,28,Laborers
341200,1,Cash loans,M,180000.0,931617.0,47695.5,State servant,Secondary / secondary special,27,Laborers
341202,1,Cash loans,F,157500.0,755190.0,36459.0,Working,Secondary / secondary special,42,Sales staff
341240,1,Cash loans,F,135000.0,521280.0,35392.5,Commercial associate,Secondary / secondary special,27,Medicine staff
341245,1,Cash loans,F,315000.0,1185120.0,42696.0,Working,Secondary / secondary special,53,Laborers
341250,1,Revolving loans,F,225000.0,675000.0,33750.0,Working,Secondary / secondary special,46,Sales staff
341262,1,Cash loans,M,157500.0,518562.0,38902.5,Working,Secondary / secondary special,28,Laborers
341323,1,Cash loans,F,202500.0,1049746.5,34821.0,Commercial associate,Secondary / secondary special,57,Cleaning staff
341326,1,Cash loans,M,90000.0,284400.0,18643.5,Working,Secondary / secondary special,47,Drivers
341366,1,Cash loans,F,135000.0,384048.0,18810.0,Working,Secondary / secondary special,30,Managers
341382,1,Cash loans,F,157500.0,675000.0,34596.0,Commercial associate,Secondary / secondary special,62,Core staff
341388,1,Cash loans,M,202500.0,308133.0,16843.5,Working,Secondary / secondary special,38,High skill tech staff
341393,1,Cash loans,F,189000.0,1546020.0,45333.0,Commercial associate,Secondary / secondary special,41,Core staff
341412,1,Cash loans,F,63000.0,450000.0,23562.0,Working,Secondary / secondary special,45,Cleaning staff
341420,1,Revolving loans,F,72000.0,202500.0,10125.0,Working,Secondary / secondary special,45,Laborers
341461,1,Cash loans,F,67500.0,1288350.0,41562.0,Commercial associate,Secondary / secondary special,38,Core staff
341462,1,Cash loans,F,135000.0,592560.0,32274.0,Working,Secondary / secondary special,35,Laborers
341483,1,Cash loans,M,126000.0,544068.0,25492.5,Working,Secondary / secondary special,52,Laborers
341486,1,Cash loans,M,157500.0,1027327.5,40873.5,Working,Secondary / secondary special,55,Low-skill Laborers
341500,1,Cash loans,F,157500.0,797557.5,26487.0,Working,Secondary / secondary special,34,Sales staff
341528,1,Cash loans,M,180000.0,284400.0,18643.5,Working,Secondary / secondary special,45,Drivers
341538,1,Cash loans,M,126000.0,645889.5,27153.0,Working,Lower secondary,59,Laborers
341567,1,Cash loans,F,112500.0,284400.0,22599.0,Working,Secondary / secondary special,38,Sales staff
341614,1,Cash loans,M,90000.0,521280.0,35392.5,Commercial associate,Secondary / secondary special,46,Drivers
341694,1,Cash loans,F,157500.0,545040.0,26640.0,Working,Incomplete higher,23,Core staff
341699,1,Cash loans,M,270000.0,2013840.0,55377.0,Working,Secondary / secondary special,48,Drivers
341708,1,Cash loans,M,180000.0,358443.0,17563.5,Commercial associate,Secondary / secondary special,35,Sales staff
341712,1,Cash loans,M,135000.0,521280.0,35392.5,Working,Secondary / secondary special,34,Laborers
341727,1,Cash loans,F,202500.0,720000.0,24651.0,Working,Higher education,31,Sales staff
341731,1,Cash loans,F,58500.0,378000.0,18513.0,Working,Secondary / secondary special,38,Laborers
341750,1,Cash loans,F,135000.0,545040.0,26640.0,Working,Secondary / secondary special,35,High skill tech staff
341779,1,Cash loans,F,247500.0,544491.0,17694.0,State servant,Secondary / secondary special,52,Waiters/barmen staff
341792,1,Cash loans,M,135000.0,936000.0,27364.5,Working,Secondary / secondary special,29,Security staff
341812,1,Cash loans,M,90000.0,80865.0,6610.5,Working,Secondary / secondary special,31,Laborers
341839,1,Cash loans,F,180000.0,408780.0,19183.5,Commercial associate,Secondary / secondary special,42,Cooking staff
341840,1,Cash loans,M,180000.0,675000.0,26284.5,Working,Secondary / secondary special,41,Low-skill Laborers
341858,1,Cash loans,M,157500.0,586377.0,47011.5,Commercial associate,Secondary / secondary special,30,Laborers
341885,1,Cash loans,F,180000.0,227520.0,15331.5,Working,Higher education,23,Laborers
341888,1,Revolving loans,F,225000.0,202500.0,10125.0,Working,Secondary / secondary special,52,Laborers
341925,1,Cash loans,M,202500.0,675000.0,28377.0,Commercial associate,Secondary / secondary special,48,Drivers
341928,1,Cash loans,M,112500.0,1162498.5,31171.5,Working,Secondary / secondary special,39,Laborers
341929,1,Cash loans,F,112500.0,521280.0,28408.5,Working,Higher education,34,Core staff
341947,1,Cash loans,F,216000.0,315000.0,19035.0,Working,Secondary / secondary special,33,Sales staff
341998,1,Cash loans,F,157500.0,521280.0,31630.5,Working,Secondary / secondary special,42,Cleaning staff
342007,1,Cash loans,F,103500.0,148365.0,11781.0,Working,Secondary / secondary special,31,Laborers
342019,1,Cash loans,F,90000.0,324000.0,19575.0,Working,Secondary / secondary special,24,Sales staff
342022,1,Cash loans,F,164250.0,518562.0,25078.5,Working,Secondary / secondary special,24,Sales staff
342024,1,Cash loans,F,112500.0,659610.0,19417.5,Working,Secondary / secondary special,62,Sales staff
342028,1,Cash loans,F,202500.0,436032.0,21339.0,Working,Secondary / secondary special,36,Laborers
342031,1,Cash loans,F,180000.0,876816.0,40761.0,Commercial associate,Secondary / secondary special,45,Sales staff
342032,1,Cash loans,M,135000.0,572148.0,45333.0,Working,Secondary / secondary special,50,Low-skill Laborers
342046,1,Cash loans,M,247500.0,790830.0,62613.0,Working,Secondary / secondary special,27,Sales staff
342057,1,Cash loans,F,202500.0,1288350.0,37800.0,Working,Secondary / secondary special,36,Cooking staff
342064,1,Cash loans,F,144000.0,450000.0,24543.0,Commercial associate,Secondary / secondary special,42,Sales staff
342075,1,Cash loans,M,90000.0,716998.5,30271.5,Working,Higher education,32,Laborers
342094,1,Cash loans,F,112500.0,918468.0,35874.0,Working,Secondary / secondary special,41,Security staff
342095,1,Cash loans,F,135000.0,450000.0,21109.5,Working,Secondary / secondary special,27,Core staff
342098,1,Cash loans,M,157500.0,1256400.0,36864.0,Commercial associate,Secondary / secondary special,57,Laborers
342106,1,Cash loans,M,157500.0,826110.0,42309.0,Working,Incomplete higher,22,Sales staff
342132,1,Cash loans,M,229500.0,1205451.0,39969.0,Working,Secondary / secondary special,50,Managers
342175,1,Revolving loans,F,67500.0,180000.0,9000.0,Working,Secondary / secondary special,22,Sales staff
342187,1,Cash loans,F,81000.0,315000.0,15448.5,Working,Secondary / secondary special,29,Sales staff
342193,1,Cash loans,F,135000.0,450346.5,23710.5,Working,Higher education,43,Laborers
342204,1,Cash loans,F,108000.0,521280.0,28408.5,Working,Secondary / secondary special,42,Sales staff
342246,1,Cash loans,F,135000.0,142200.0,11362.5,Working,Higher education,29,Sales staff
342273,1,Cash loans,M,171000.0,388512.0,31279.5,Working,Secondary / secondary special,32,Drivers
342284,1,Cash loans,M,202500.0,675000.0,53329.5,Working,Secondary / secondary special,51,Laborers
342287,1,Cash loans,M,225000.0,720000.0,48312.0,Commercial associate,Secondary / secondary special,38,Laborers
342289,1,Cash loans,F,225000.0,1304658.0,38277.0,Commercial associate,Higher education,43,Managers
342302,1,Cash loans,F,180000.0,900000.0,26316.0,Working,Secondary / secondary special,44,Core staff
342312,1,Cash loans,M,157500.0,969579.0,37863.0,Working,Secondary / secondary special,29,Laborers
342337,1,Revolving loans,M,238500.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,48,Sales staff
342376,1,Cash loans,F,76500.0,506889.0,24781.5,Working,Secondary / secondary special,30,Laborers
342398,1,Cash loans,F,247500.0,339241.5,16627.5,Working,Secondary / secondary special,51,Cooking staff
342416,1,Cash loans,M,99000.0,314100.0,17167.5,Working,Secondary / secondary special,39,Drivers
342438,1,Cash loans,F,157500.0,238500.0,20596.5,Working,Secondary / secondary special,53,Sales staff
342445,1,Cash loans,F,90000.0,339241.5,16627.5,Working,Secondary / secondary special,53,Sales staff
342457,1,Cash loans,F,67500.0,450000.0,27193.5,Working,Secondary / secondary special,30,Sales staff
342473,1,Cash loans,M,157500.0,273636.0,31077.0,Working,Secondary / secondary special,33,Security staff
342479,1,Revolving loans,F,157500.0,135000.0,6750.0,Working,Higher education,30,Laborers
342487,1,Cash loans,M,211500.0,862560.0,25348.5,Commercial associate,Secondary / secondary special,41,Drivers
342493,1,Cash loans,M,112500.0,545040.0,25407.0,Working,Secondary / secondary special,27,Core staff
342521,1,Cash loans,M,202500.0,355536.0,15790.5,Working,Secondary / secondary special,47,Security staff
342562,1,Cash loans,F,157500.0,1436850.0,42142.5,Commercial associate,Secondary / secondary special,25,Laborers
342572,1,Cash loans,M,81000.0,450000.0,21109.5,Working,Secondary / secondary special,51,Drivers
342582,1,Revolving loans,F,202500.0,270000.0,13500.0,Working,Secondary / secondary special,43,Sales staff
342603,1,Cash loans,F,234000.0,1174500.0,46705.5,Working,Secondary / secondary special,55,Sales staff
342609,1,Cash loans,M,202500.0,1046142.0,30717.0,Working,Secondary / secondary special,59,Security staff
342613,1,Cash loans,F,135000.0,715095.0,47979.0,Working,Secondary / secondary special,48,Cooking staff
342618,1,Cash loans,F,112500.0,658246.5,43987.5,Working,Secondary / secondary special,51,Laborers
342651,1,Cash loans,F,81000.0,254700.0,18585.0,Commercial associate,Secondary / secondary special,30,Sales staff
342654,1,Cash loans,M,135000.0,545040.0,26509.5,Working,Secondary / secondary special,41,Drivers
342676,1,Cash loans,F,112500.0,278505.0,20394.0,Commercial associate,Higher education,23,Sales staff
342678,1,Cash loans,M,135000.0,450000.0,21109.5,Working,Secondary / secondary special,44,Low-skill Laborers
342708,1,Cash loans,F,112500.0,288562.5,19413.0,Commercial associate,Secondary / secondary special,38,Sales staff
342717,1,Cash loans,F,180000.0,1350000.0,44617.5,Commercial associate,Secondary / secondary special,43,Laborers
342731,1,Cash loans,M,103500.0,612612.0,31410.0,Commercial associate,Secondary / secondary special,53,Laborers
342745,1,Revolving loans,M,157500.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,31,Core staff
342746,1,Cash loans,M,135000.0,343800.0,16852.5,Working,Secondary / secondary special,29,Core staff
342763,1,Cash loans,M,180000.0,497520.0,53712.0,Working,Secondary / secondary special,43,Laborers
342848,1,Cash loans,M,256500.0,225000.0,17775.0,Working,Secondary / secondary special,28,Laborers
342878,1,Revolving loans,F,90000.0,180000.0,9000.0,Working,Incomplete higher,26,Sales staff
342891,1,Cash loans,M,270000.0,843088.5,45864.0,Working,Incomplete higher,43,Drivers
342903,1,Cash loans,F,225000.0,568800.0,15772.5,Working,Secondary / secondary special,33,Private service staff
342913,1,Cash loans,F,112500.0,755190.0,30078.0,Commercial associate,Secondary / secondary special,52,Sales staff
342914,1,Cash loans,F,157500.0,675000.0,34596.0,Working,Incomplete higher,41,Accountants
342925,1,Cash loans,M,247500.0,835380.0,35523.0,Commercial associate,Secondary / secondary special,38,Laborers
342938,1,Cash loans,F,157500.0,922500.0,29889.0,Commercial associate,Secondary / secondary special,54,Cleaning staff
342954,1,Cash loans,F,202500.0,835380.0,35523.0,Commercial associate,Secondary / secondary special,39,HR staff
342982,1,Cash loans,M,166500.0,443088.0,21316.5,Working,Secondary / secondary special,23,Laborers
343002,1,Revolving loans,F,225000.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,42,Managers
343043,1,Cash loans,F,112500.0,373311.0,25384.5,Working,Secondary / secondary special,28,Waiters/barmen staff
343058,1,Cash loans,M,135000.0,364896.0,19926.0,Working,Secondary / secondary special,31,Laborers
343074,1,Cash loans,F,270000.0,159205.5,19021.5,Commercial associate,Secondary / secondary special,37,Laborers
343084,1,Cash loans,M,112500.0,765000.0,29902.5,Working,Secondary / secondary special,57,Drivers
343088,1,Cash loans,M,112500.0,99504.0,11938.5,Working,Secondary / secondary special,50,Laborers
343093,1,Cash loans,M,157500.0,320922.0,33826.5,Commercial associate,Secondary / secondary special,43,Laborers
343112,1,Cash loans,M,157500.0,746280.0,54306.0,State servant,Secondary / secondary special,35,Drivers
343136,1,Cash loans,M,112500.0,239476.5,20551.5,Working,Secondary / secondary special,35,Laborers
343142,1,Cash loans,F,135000.0,239850.0,25578.0,Working,Secondary / secondary special,48,Medicine staff
343161,1,Cash loans,M,315000.0,675000.0,53460.0,Working,Secondary / secondary special,32,Laborers
343162,1,Cash loans,M,180000.0,254700.0,30357.0,Commercial associate,Secondary / secondary special,30,Laborers
343173,1,Cash loans,F,67500.0,675000.0,29731.5,Working,Secondary / secondary special,36,Core staff
343208,1,Cash loans,F,247500.0,1288350.0,41692.5,State servant,Higher education,52,Core staff
343213,1,Cash loans,F,112500.0,1078200.0,31653.0,State servant,Incomplete higher,31,Core staff
343242,1,Cash loans,M,67500.0,253737.0,16650.0,Commercial associate,Secondary / secondary special,51,Laborers
343249,1,Cash loans,F,67500.0,634482.0,18679.5,Working,Secondary / secondary special,27,Core staff
343284,1,Cash loans,F,54000.0,312768.0,19003.5,Working,Higher education,28,Cleaning staff
343303,1,Cash loans,F,171000.0,640080.0,29970.0,Working,Secondary / secondary special,37,Laborers
343305,1,Revolving loans,F,112500.0,180000.0,9000.0,Working,Secondary / secondary special,25,Laborers
343315,1,Cash loans,F,157500.0,675000.0,45108.0,Working,Secondary / secondary special,53,Cooking staff
343362,1,Cash loans,F,67500.0,1078200.0,31653.0,Working,Secondary / secondary special,49,Sales staff
343364,1,Cash loans,F,333000.0,808650.0,26217.0,Working,Secondary / secondary special,39,Core staff
343395,1,Cash loans,M,121500.0,284400.0,22599.0,Commercial associate,Secondary / secondary special,21,Cooking staff
343411,1,Cash loans,M,171000.0,1100709.0,52951.5,Working,Secondary / secondary special,24,Drivers
343417,1,Cash loans,F,112500.0,781920.0,40054.5,Working,Secondary / secondary special,36,Medicine staff
343447,1,Cash loans,M,207000.0,144000.0,7942.5,Commercial associate,Secondary / secondary special,57,Security staff
343451,1,Cash loans,F,54000.0,284400.0,13963.5,Working,Secondary / secondary special,32,Core staff
343461,1,Cash loans,M,135000.0,199080.0,15727.5,Working,Secondary / secondary special,23,Laborers
343462,1,Cash loans,F,135000.0,452385.0,22131.0,Working,Secondary / secondary special,33,Sales staff
343479,1,Cash loans,M,148500.0,355536.0,14040.0,Working,Secondary / secondary special,23,Drivers
343488,1,Cash loans,F,180000.0,539100.0,29245.5,Working,Higher education,46,Accountants
343539,1,Cash loans,F,180000.0,835380.0,35523.0,Working,Secondary / secondary special,36,Laborers
343561,1,Cash loans,F,225000.0,668304.0,32278.5,Working,Secondary / secondary special,25,Sales staff
343586,1,Cash loans,M,225000.0,601470.0,32760.0,Commercial associate,Secondary / secondary special,45,Drivers
343617,1,Revolving loans,M,135000.0,270000.0,13500.0,Commercial associate,Higher education,24,Sales staff
343642,1,Cash loans,F,211500.0,1375956.0,37197.0,Working,Higher education,60,Managers
343646,1,Cash loans,M,225000.0,597024.0,43573.5,Working,Higher education,31,Core staff
343711,1,Cash loans,M,315000.0,523237.5,25578.0,Working,Secondary / secondary special,25,Low-skill Laborers
343716,1,Cash loans,F,81000.0,370629.0,19318.5,Commercial associate,Secondary / secondary special,52,Sales staff
343748,1,Cash loans,M,225000.0,284400.0,19134.0,Working,Higher education,31,Drivers
343766,1,Cash loans,F,103500.0,729792.0,26343.0,Commercial associate,Secondary / secondary special,22,High skill tech staff
343798,1,Cash loans,F,72000.0,521280.0,35392.5,Working,Secondary / secondary special,36,Laborers
343804,1,Cash loans,F,202500.0,835380.0,40320.0,Working,Higher education,25,Sales staff
343818,1,Cash loans,M,112500.0,307818.0,16245.0,Working,Secondary / secondary special,44,Laborers
343830,1,Cash loans,M,101250.0,540000.0,19966.5,Working,Secondary / secondary special,53,Laborers
343843,1,Cash loans,F,45000.0,562491.0,24777.0,State servant,Secondary / secondary special,40,Core staff
343847,1,Cash loans,F,99000.0,545040.0,36553.5,Working,Secondary / secondary special,33,Sales staff
343897,1,Cash loans,F,85500.0,675000.0,21906.0,State servant,Secondary / secondary special,27,Medicine staff
343929,1,Cash loans,F,112500.0,666000.0,25938.0,Working,Secondary / secondary special,51,Sales staff
343932,1,Cash loans,M,135000.0,497520.0,52789.5,Working,Incomplete higher,31,Core staff
343982,1,Cash loans,F,121500.0,1223010.0,48627.0,Commercial associate,Higher education,45,Core staff
343994,1,Cash loans,M,180000.0,675000.0,32602.5,Working,Higher education,32,Core staff
344005,1,Cash loans,F,144000.0,153576.0,5787.0,Working,Secondary / secondary special,39,Sales staff
344012,1,Cash loans,F,292500.0,640080.0,29970.0,Commercial associate,Secondary / secondary special,26,Core staff
344020,1,Cash loans,F,157500.0,562491.0,27189.0,Commercial associate,Higher education,53,Sales staff
344033,1,Cash loans,M,225000.0,450000.0,48595.5,Working,Secondary / secondary special,39,Laborers
344043,1,Cash loans,M,198000.0,1319269.5,36409.5,Working,Secondary / secondary special,36,Laborers
344063,1,Cash loans,F,135000.0,142200.0,9630.0,Working,Secondary / secondary special,34,High skill tech staff
344076,1,Cash loans,M,202500.0,521280.0,35392.5,Commercial associate,Secondary / secondary special,51,Laborers
344107,1,Revolving loans,M,180000.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,38,Drivers
344115,1,Cash loans,M,112500.0,604152.0,29196.0,Working,Secondary / secondary special,50,Drivers
344132,1,Cash loans,F,90000.0,450000.0,22018.5,Working,Secondary / secondary special,28,Sales staff
344143,1,Cash loans,F,225000.0,630000.0,24543.0,Commercial associate,Secondary / secondary special,49,Sales staff
344144,1,Revolving loans,M,247500.0,450000.0,22500.0,Working,Secondary / secondary special,47,Drivers
344147,1,Cash loans,M,202500.0,180000.0,21492.0,Commercial associate,Secondary / secondary special,26,Laborers
344170,1,Cash loans,M,198000.0,900000.0,48955.5,Commercial associate,Higher education,44,Drivers
344181,1,Cash loans,F,270000.0,432990.0,31504.5,Working,Higher education,52,Medicine staff
344187,1,Revolving loans,F,108000.0,247500.0,12375.0,State servant,Secondary / secondary special,46,Medicine staff
344200,1,Cash loans,M,144000.0,328405.5,19975.5,Working,Secondary / secondary special,30,Laborers
344232,1,Cash loans,M,166500.0,152820.0,16587.0,Working,Secondary / secondary special,47,Low-skill Laborers
344233,1,Cash loans,F,270000.0,1078200.0,31653.0,Working,Higher education,51,Managers
344281,1,Cash loans,M,112500.0,497520.0,33246.0,Working,Secondary / secondary special,47,Low-skill Laborers
344324,1,Cash loans,M,180000.0,248760.0,28134.0,Working,Secondary / secondary special,35,Drivers
344338,1,Cash loans,M,85500.0,481320.0,13234.5,Working,Secondary / secondary special,40,Laborers
344341,1,Cash loans,F,171000.0,521280.0,26613.0,Working,Secondary / secondary special,38,Laborers
344373,1,Cash loans,F,112500.0,436032.0,29268.0,Working,Higher education,40,Medicine staff
344425,1,Cash loans,M,157500.0,755190.0,36459.0,Commercial associate,Secondary / secondary special,35,Laborers
344443,1,Cash loans,M,94500.0,832500.0,24471.0,Working,Secondary / secondary special,31,Security staff
344469,1,Revolving loans,F,90000.0,247500.0,12375.0,Working,Secondary / secondary special,43,Cleaning staff
344499,1,Cash loans,M,157500.0,729567.0,31041.0,Working,Higher education,46,Core staff
344526,1,Cash loans,F,157500.0,545040.0,26509.5,Working,Secondary / secondary special,26,Laborers
344555,1,Cash loans,F,112500.0,646920.0,25195.5,Working,Secondary / secondary special,24,Secretaries
344556,1,Revolving loans,F,81000.0,157500.0,7875.0,Working,Secondary / secondary special,40,Laborers
344557,1,Cash loans,M,112500.0,284400.0,13963.5,Commercial associate,Secondary / secondary special,33,Security staff
344560,1,Cash loans,M,76500.0,654498.0,31617.0,Working,Secondary / secondary special,55,Laborers
344596,1,Revolving loans,F,112500.0,135000.0,6750.0,Working,Secondary / secondary special,53,Laborers
344607,1,Cash loans,F,315000.0,1236816.0,36292.5,Working,Higher education,46,Managers
344616,1,Cash loans,M,157500.0,545040.0,26509.5,Working,Secondary / secondary special,24,Laborers
344624,1,Cash loans,F,126000.0,808650.0,31333.5,Working,Secondary / secondary special,41,Laborers
344628,1,Cash loans,F,67500.0,263686.5,28525.5,Working,Secondary / secondary special,41,Sales staff
344630,1,Cash loans,F,171000.0,177903.0,14391.0,Working,Secondary / secondary special,39,Core staff
344646,1,Cash loans,M,112500.0,269550.0,18364.5,Working,Secondary / secondary special,40,Laborers
344649,1,Cash loans,M,90000.0,343800.0,16024.5,Working,Lower secondary,41,Laborers
344655,1,Cash loans,M,90000.0,284400.0,22599.0,Working,Secondary / secondary special,22,Laborers
344661,1,Cash loans,M,90000.0,545040.0,25537.5,Working,Secondary / secondary special,40,Laborers
344669,1,Cash loans,M,157500.0,508495.5,24592.5,Commercial associate,Secondary / secondary special,38,Drivers
344691,1,Cash loans,M,135000.0,829809.0,38583.0,Working,Secondary / secondary special,38,Sales staff
344696,1,Cash loans,M,315000.0,1178703.0,79218.0,Commercial associate,Higher education,34,Managers
344709,1,Cash loans,F,180000.0,592560.0,32274.0,Commercial associate,Secondary / secondary special,39,Managers
344742,1,Cash loans,F,90000.0,314100.0,16573.5,Working,Secondary / secondary special,23,Laborers
344759,1,Cash loans,F,270000.0,505642.5,25947.0,Working,Secondary / secondary special,38,Sales staff
344767,1,Revolving loans,F,135000.0,405000.0,20250.0,Working,Higher education,48,High skill tech staff
344776,1,Cash loans,F,112500.0,508495.5,24462.0,Working,Secondary / secondary special,43,Laborers
344797,1,Cash loans,M,315000.0,497520.0,33246.0,Working,Higher education,36,Managers
344800,1,Cash loans,F,112500.0,675000.0,21906.0,Commercial associate,Higher education,29,Accountants
344825,1,Cash loans,F,103500.0,225000.0,11488.5,Working,Secondary / secondary special,36,Sales staff
344914,1,Cash loans,F,45000.0,180000.0,14350.5,Commercial associate,Secondary / secondary special,29,Cooking staff
344933,1,Cash loans,F,112500.0,651816.0,27531.0,Working,Secondary / secondary special,29,Core staff
344961,1,Cash loans,F,202500.0,808650.0,26217.0,Working,Secondary / secondary special,50,Sales staff
344963,1,Cash loans,F,180000.0,1072669.5,30231.0,Commercial associate,Secondary / secondary special,54,High skill tech staff
344965,1,Cash loans,M,112500.0,1272888.0,37345.5,Working,Secondary / secondary special,40,Security staff
344985,1,Cash loans,M,157500.0,448056.0,21919.5,Working,Secondary / secondary special,32,Laborers
345002,1,Cash loans,M,135000.0,691020.0,22419.0,Working,Secondary / secondary special,46,Core staff
345013,1,Cash loans,F,202500.0,268164.0,13171.5,Working,Secondary / secondary special,37,Sales staff
345102,1,Cash loans,M,126000.0,942300.0,30528.0,Commercial associate,Higher education,47,High skill tech staff
345131,1,Cash loans,F,216000.0,467667.0,37080.0,Working,Higher education,37,Sales staff
345135,1,Cash loans,F,247500.0,497520.0,33246.0,Working,Secondary / secondary special,35,Core staff
345147,1,Cash loans,F,180000.0,942300.0,30397.5,State servant,Secondary / secondary special,43,Laborers
345204,1,Cash loans,M,225000.0,285723.0,26334.0,Working,Secondary / secondary special,24,Laborers
345264,1,Cash loans,F,292500.0,1223010.0,48631.5,Commercial associate,Higher education,61,Accountants
